CHR,P
7,0.673
7,0.507
7,0.258
7,0.465
7,0.834
7,0.124
16,0.224
7,0.261
7,0.243
7,0.074
7,0.074
7,0.479
7,0.305
7,0.299
7,0.37
7,0.06
7,0.533
7,0.093
7,0.178
9,0.772
7,1.396
2,0.195
7,0.704
7,0.074
7,0.175
7,0.293
17,0.625
7,0.108
7,0.751
7,0.029
7,0.458
7,0.028
7,0.127
7,0.205
18,0.143
7,0.796
7,0.764
7,0.158
7,0.45
7,0.014
7,0.481
7,1.232
5,0.09
4,0.651
7,0.059
5,0.128
7,0.059
5,0.382
12,0.574
7,0.322
7,0.928
7,0.574
7,0.503
7,0.316
7,1.108
7,0.014
7,0.234
7,0.199
12,0.349
7,0.014
7,0.6
11,0.421
7,0.106
7,1.266
7,0.551
14,0.301
1,0.628
7,0.567
7,0.043
7,0.237
7,0.142
7,0.199
7,0.014
7,0.23
7,0.059
7,0.194
7,0.042
7,0.156
7,0.028
7,0.159
7,0.437
2,0.058
7,1.056
7,0.127
7,0.076
7,0.699
7,0.06
2,0.254
7,0.202
7,0.174
7,0.295
7,0.045
7,0.059
7,0.291
10,0.91
7,0.479
18,0.123
7,0.246
7,0.043
7,0.043
7,0.155
2,0.567
7,0.106
7,0.958
7,0.482
7,0.932
7,0.347
7,-0.0
7,0.043
7,0.785
7,0.105
7,0.184
7,0.949
7,0.414
13,0.246
7,0.283
7,0.145
7,0.075
7,0.219
7,0.146
7,0.091
7,0.076
4,0.353
2,0.043
7,1.209
7,0.073
7,0.145
4,0.448
7,0.166
7,0.169
7,0.121
7,2.646
7,0.836
7,0.09
8,0.197
7,0.738
7,0.028
7,0.205
7,0.014
7,0.782
7,0.092
4,0.618
7,0.193
7,0.407
7,-0.0
7,0.126
7,0.042
2,0.196
7,0.811
7,0.401
4,0.094
7,0.687
7,0.505
7,0.219
7,0.093
7,1.231
7,0.109
7,0.729
7,0.903
7,1.078
7,0.24
7,0.483
4,1.294
7,0.474
7,0.059
7,0.967
7,0.803
7,1.028
7,0.198
7,0.379
7,1.056
7,1.447
5,0.811
7,0.044
7,0.059
7,0.307
11,0.554
15,0.581
7,0.226
7,0.371
12,0.199
7,0.58
7,0.126
1,0.044
18,0.218
7,0.091
14,0.281
7,0.149
5,0.455
7,0.822
18,0.075
7,0.177
7,0.183
7,1.516
7,0.042
7,0.2
7,0.469
7,0.044
7,0.014
7,0.125
7,1.158
7,0.259
7,0.076
7,0.043
11,0.162
7,0.685
7,0.852
7,0.057
7,0.125
7,0.217
7,0.165
7,0.163
7,0.144
7,0.774
7,0.604
7,0.044
7,0.424
8,0.338
7,0.309
7,0.417
7,0.058
7,1.282
5,0.143
4,0.33
7,0.439
7,0.078
14,0.058
7,0.642
7,1.31
6,0.028
7,0.573
7,0.825
7,0.159
2,0.091
7,0.245
2,0.629
7,0.042
11,0.86
7,0.122
7,0.244
7,0.864
7,1.768
7,0.452
7,0.182
7,0.713
16,0.073
7,0.06
7,0.68
7,0.125
7,0.737
7,0.311
7,0.543
7,0.362
7,0.382
7,0.222
7,0.089
4,0.354
7,0.058
3,0.237
7,1.264
8,0.271
7,0.088
9,0.369
7,0.213
7,1.056
7,0.057
7,0.455
7,0.543
7,0.557
7,0.701
7,0.613
7,0.261
7,0.042
9,0.215
11,0.146
7,0.124
7,0.371
7,0.109
7,0.452
7,0.029
7,0.184
7,0.276
7,0.127
7,0.305
7,0.105
7,0.991
7,0.141
7,0.042
7,0.126
7,0.196
7,0.123
12,0.044
1,0.057
7,0.861
10,0.092
7,0.108
7,0.699
7,0.515
7,0.088
4,0.29
7,0.194
7,0.923
7,0.074
7,0.794
7,0.107
7,0.602
10,0.059
7,0.181
5,0.09
2,0.454
7,0.28
4,0.161
7,1.251
7,1.392
12,0.199
7,0.234
7,0.142
7,0.681
12,0.196
7,0.145
7,0.679
7,0.059
7,0.538
7,0.342
7,0.076
4,0.566
7,0.014
1,0.028
7,0.358
7,0.725
7,0.324
7,0.19
7,1.796
7,0.175
7,0.594
3,1.022
7,0.145
7,0.23
3,0.412
7,0.182
7,0.918
7,0.06
7,0.223
7,0.331
7,0.277
7,-0.0
11,0.242
7,0.029
7,0.044
7,0.866
7,0.317
7,0.571
1,0.059
6,0.502
7,0.468
7,0.317
7,0.211
7,0.304
2,0.27
7,0.754
7,0.606
7,0.109
7,0.058
7,0.239
7,0.197
8,0.057
8,0.353
22,0.371
8,0.205
1,0.043
8,0.333
8,0.202
8,0.179
8,2.008
20,0.215
9,0.058
20,0.238
23,0.008
20,0.264
6,0.662
20,1.398
20,0.262
20,0.301
14,0.919
14,-0.0
10,0.044
9,0.965
9,0.122
20,0.467
13,0.597
9,0.407
14,-0.0
14,0.426
8,0.058
13,0.371
1,0.163
10,0.546
9,0.028
9,1.145
10,0.528
13,0.636
6,0.028
10,0.091
13,0.374
1,0.235
10,0.527
16,0.82
22,0.089
1,0.106
19,0.109
13,0.197
7,0.728
19,0.669
17,0.014
17,0.029
17,0.712
1,0.726
17,0.738
14,0.217
7,0.82
15,0.463
7,0.892
7,0.203
14,0.028
2,1.106
5,0.661
12,0.967
6,0.259
15,0.22
9,0.459
5,0.3
5,0.143
5,0.176
1,0.285
2,0.177
15,0.555
18,0.143
4,0.043
8,0.974
8,0.327
11,0.18
4,0.467
7,0.502
8,0.089
2,0.688
16,0.874
3,0.374
15,0.143
3,0.435
15,0.147
12,0.158
1,0.486
11,0.044
3,0.739
2,0.725
6,1.107
11,1.506
8,0.646
13,0.497
10,0.108
1,0.105
14,0.575
6,0.376
5,0.093
3,0.3
11,0.202
3,0.239
15,1.587
23,0.541
18,0.24
4,0.205
1,0.028
9,0.555
3,0.198
2,1.179
23,0.147
20,0.523
6,0.179
1,0.409
16,0.45
6,0.447
20,1.309
14,0.464
6,0.014
20,0.014
10,0.014
6,0.237
1,0.142
20,0.547
6,0.165
6,0.321
9,0.142
14,0.447
6,0.537
6,0.18
13,0.089
10,0.256
1,0.693
1,0.058
6,0.091
6,0.675
10,0.431
10,0.454
6,0.261
11,1.183
23,0.391
2,0.014
16,0.33
22,0.126
23,0.067
15,0.223
8,0.322
17,0.492
12,0.278
12,0.014
7,0.014
17,0.597
23,0.907
19,-0.0
7,0.077
20,0.044
8,0.572
10,1.313
4,0.776
2,0.345
5,0.141
19,0.802
5,0.272
4,0.345
19,1.236
16,0.043
16,-0.0
18,1.76
15,0.162
2,0.09
2,0.346
15,0.091
8,0.402
15,0.198
15,1.028
11,0.276
2,0.219
19,0.427
5,0.044
19,0.287
16,0.351
5,0.345
1,0.2
9,0.028
5,0.044
19,0.302
19,0.57
19,0.461
4,0.395
18,0.029
15,0.141
16,0.655
17,1.585
9,0.471
4,0.482
7,0.566
6,-0.0
13,1.551
4,0.146
1,0.237
8,1.318
4,0.043
5,0.028
15,0.043
12,0.198
2,0.197
17,0.029
23,0.235
12,0.677
4,1.164
11,0.509
12,0.219
3,0.326
9,0.462
5,0.176
1,0.775
18,0.395
2,0.651
10,0.234
5,0.256
11,0.7
12,0.552
4,1.055
6,0.159
3,0.127
4,0.126
6,0.556
8,0.124
12,1.049
2,0.444
15,0.583
7,0.164
18,0.16
4,0.201
4,1.824
11,0.352
5,0.443
8,0.109
20,-0.0
4,0.443
5,0.141
5,0.092
3,0.162
5,0.47
4,0.014
11,0.029
18,0.49
18,0.205
18,0.043
4,0.364
11,0.075
11,0.687
2,0.108
11,0.415
11,0.475
11,0.388
15,0.142
1,0.521
1,0.774
1,0.44
1,0.387
10,0.014
10,0.721
11,0.3
11,0.809
11,1.091
11,0.501
12,0.305
6,0.092
8,0.693
16,0.779
17,0.684
19,0.109
19,0.928
19,0.144
19,0.549
19,0.468
19,0.244
19,1.825
19,0.537
19,0.111
19,0.657
19,0.323
7,0.4
19,0.782
19,0.124
19,0.653
19,0.469
23,0.338
6,0.091
23,0.236
19,1.221
19,0.648
23,0.134
19,0.526
19,0.474
19,0.162
20,0.329
19,0.061
19,0.807
19,0.127
19,0.075
19,0.586
19,1.11
19,0.044
19,0.423
19,0.507
19,0.832
19,0.043
19,0.16
19,0.641
20,0.283
19,0.143
19,0.014
19,0.044
19,0.287
19,0.127
19,0.108
14,0.058
19,0.49
19,0.044
10,0.142
19,0.84
19,0.028
19,0.014
19,0.531
19,0.939
6,0.647
19,0.384
19,0.253
19,0.127
19,0.161
6,0.31
19,0.265
19,0.818
19,-0.0
19,0.54
19,0.546
6,0.235
19,0.09
19,0.241
19,0.178
19,0.059
19,0.434
14,0.463
19,0.109
19,0.578
19,0.043
19,0.351
10,0.061
19,0.256
19,0.044
20,0.204
9,1.833
19,0.09
10,0.177
19,0.091
19,0.198
19,0.183
19,0.88
20,0.26
19,0.161
19,0.691
9,0.122
19,0.073
19,0.014
19,0.201
19,0.22
19,0.075
19,0.304
21,2.798
6,0.106
19,0.74
19,0.09
9,0.233
19,0.516
19,0.611
19,0.091
19,0.044
10,0.443
19,1.7
19,0.093
19,0.159
6,0.106
19,1.552
19,0.349
19,0.354
10,1.289
19,0.424
19,0.812
19,0.811
13,0.298
19,0.354
19,0.293
19,0.127
19,0.349
19,0.073
19,0.534
21,0.075
19,0.139
19,0.185
14,0.144
19,0.093
19,0.078
19,0.127
19,0.043
19,0.894
20,0.058
19,0.075
19,0.356
19,1.654
6,0.014
19,-0.0
19,0.746
19,0.202
19,0.147
19,0.268
19,0.721
19,0.283
19,0.905
19,0.239
19,0.014
19,0.502
19,0.309
19,0.145
19,0.26
19,0.56
19,0.644
19,0.893
19,0.284
19,0.815
19,1.01
19,0.014
19,0.671
19,0.679
19,0.344
19,0.014
19,0.028
19,0.793
19,0.845
19,0.198
19,0.331
19,0.586
19,0.075
19,0.576
19,0.014
19,0.414
19,0.371
19,0.291
19,0.597
19,1.022
19,0.4
19,0.236
19,0.094
19,0.422
17,0.362
19,1.376
19,0.291
19,0.144
19,0.059
11,0.106
19,0.578
19,0.363
19,0.469
19,0.179
19,0.094
19,0.426
19,0.54
19,0.452
19,0.436
19,0.22
14,1.725
19,0.459
2,0.405
19,-0.0
2,0.94
2,-0.0
22,0.714
22,0.179
22,0.177
3,0.37
22,0.058
3,0.56
4,0.105
4,0.589
6,0.198
6,0.121
7,0.67
14,0.029
8,0.183
9,1.25
23,1.426
8,0.149
1,0.331
10,0.028
19,0.106
10,1.41
12,0.029
12,0.107
17,0.255
12,0.108
12,0.476
2,0.35
8,0.182
16,0.2
16,0.265
17,0.028
18,0.7
18,0.042
8,0.709
18,0.076
19,0.843
8,1.5
19,0.736
2,0.06
2,0.075
3,0.145
19,0.281
3,0.072
3,0.627
9,0.262
22,0.198
4,0.277
2,0.058
4,0.177
4,0.124
5,0.028
5,0.785
6,0.029
7,0.218
8,0.238
9,0.711
9,0.028
9,0.179
7,0.178
1,0.014
10,0.28
10,0.583
11,0.333
12,0.886
12,0.144
12,1.24
14,0.52
14,0.058
21,0.319
14,0.218
14,0.676
14,0.716
1,0.043
15,0.044
15,0.339
9,0.029
15,0.38
15,1.288
17,0.043
1,0.776
18,0.466
18,0.369
18,0.166
1,0.265
2,0.028
2,0.123
3,0.234
3,-0.0
5,0.043
6,0.262
6,0.32
6,0.322
7,1.307
7,0.028
8,0.346
23,0.073
8,0.074
23,1.859
2,0.502
11,0.551
10,0.177
11,0.349
6,1.048
11,0.108
17,0.255
11,0.859
12,0.949
12,0.517
12,0.029
14,0.632
15,0.264
18,0.259
18,0.126
2,0.284
2,0.429
20,0.487
21,0.216
21,0.196
3,0.182
3,0.089
3,0.848
3,1.029
3,0.24
6,0.11
4,0.199
4,1.075
10,0.123
4,0.992
4,0.237
5,0.276
5,0.87
8,0.747
6,0.633
6,0.074
7,0.463
19,0.282
7,0.763
8,0.456
8,0.093
8,0.55
9,0.692
12,0.344
20,-0.0
1,0.221
19,0.199
14,0.043
15,0.089
16,1.014
18,0.37
19,0.093
21,0.183
3,0.285
4,0.193
5,0.142
12,0.38
1,0.913
18,0.216
20,0.448
2,0.073
3,0.284
3,0.144
3,0.579
1,0.24
3,0.423
5,0.089
5,0.105
6,0.029
6,0.108
6,0.014
6,0.674
6,0.141
6,0.043
6,0.714
6,0.029
6,0.94
12,0.125
6,0.076
6,0.446
6,0.125
6,1.279
6,0.442
6,0.214
6,0.584
6,0.227
5,0.653
6,0.259
6,0.16
6,0.663
6,1.008
6,0.493
6,0.331
6,0.396
16,0.361
6,0.028
17,0.662
6,0.466
10,0.287
1,0.697
11,0.368
12,0.922
12,0.283
12,0.199
12,0.145
12,0.75
12,0.028
14,0.074
14,0.218
15,0.158
15,0.042
16,0.107
17,0.657
17,0.202
17,0.214
18,0.074
12,0.942
18,0.762
18,0.302
2,0.164
2,0.217
2,0.027
2,0.158
2,0.684
20,0.4
5,0.926
21,0.261
3,0.586
22,0.808
3,0.107
3,0.733
3,0.712
3,0.22
4,0.888
4,0.339
4,0.763
5,0.11
5,0.058
5,1.825
5,0.222
5,0.258
5,0.398
5,1.401
5,0.014
5,0.058
5,0.847
6,-0.0
5,0.161
5,0.044
5,0.22
5,0.625
5,0.107
5,0.469
5,0.028
5,0.349
5,0.583
5,0.65
5,1.056
5,0.108
5,0.593
7,0.4
7,0.739
7,0.045
8,0.446
8,0.372
8,0.423
8,0.204
9,0.302
9,0.073
9,-0.0
23,0.1
23,1.238
23,0.449
1,0.107
1,0.329
1,0.145
10,0.24
11,0.197
1,0.666
11,1.158
12,0.261
3,0.793
12,0.573
13,0.125
13,0.218
13,0.322
13,0.217
14,0.074
14,0.042
15,0.141
15,0.058
16,0.841
3,0.442
17,0.029
17,0.545
17,0.749
18,0.058
18,-0.0
18,0.476
18,0.18
18,0.044
18,0.202
18,0.488
19,0.014
2,0.43
2,0.107
2,0.042
2,1.283
2,0.235
2,0.653
21,0.26
6,0.481
3,1.425
3,-0.0
3,0.014
4,0.183
4,0.644
10,0.179
4,0.417
4,1.531
5,1.449
5,0.202
5,0.718
5,0.075
5,0.182
5,0.2
5,0.091
5,0.108
5,0.894
5,0.404
5,0.014
5,0.093
5,0.6
5,0.029
5,-0.0
5,0.014
5,0.09
5,0.314
5,0.369
5,0.249
5,1.194
5,0.247
5,0.029
5,0.043
5,0.028
5,0.305
5,0.043
5,0.319
5,1.568
2,0.16
5,0.593
2,0.419
5,0.217
5,0.092
5,0.28
5,0.198
5,0.546
5,0.181
5,0.075
13,0.161
5,0.092
5,0.946
5,0.197
5,0.748
5,0.16
5,0.679
5,1.096
5,0.262
5,0.26
5,0.141
5,0.196
5,0.073
5,0.043
7,0.089
7,1.342
7,0.029
7,0.029
8,0.711
8,0.613
8,0.09
8,0.385
8,0.127
8,0.045
15,0.464
9,0.029
9,0.043
23,0.292
5,0.074
5,1.207
1,0.571
1,1.305
21,0.159
21,0.419
21,0.283
21,0.028
21,0.261
21,0.585
21,0.854
21,0.059
21,0.287
21,0.014
21,0.197
21,0.014
21,0.412
21,0.934
22,0.42
22,0.042
22,0.485
22,1.124
22,0.123
22,0.182
22,0.634
22,0.252
22,0.353
14,0.216
14,0.759
14,0.216
14,0.391
14,0.277
14,0.142
14,0.043
14,0.106
14,0.073
14,0.444
14,0.123
14,0.747
14,0.181
14,0.177
14,0.589
14,0.089
14,0.197
14,0.481
14,0.014
14,0.043
14,0.415
14,0.602
14,0.211
17,0.903
14,0.043
14,0.202
14,0.163
14,0.157
14,0.926
14,0.089
14,0.471
14,0.029
14,0.348
14,0.602
14,0.601
14,1.327
14,0.109
14,0.275
14,0.043
14,0.366
14,0.074
14,0.252
14,0.595
14,0.701
14,0.771
14,0.261
14,0.517
19,0.326
14,0.091
14,0.676
14,0.028
14,0.328
14,-0.0
14,0.861
14,0.458
14,0.847
14,0.028
14,0.302
14,0.028
14,0.217
14,0.176
14,0.028
14,0.123
14,0.441
14,1.877
14,0.392
14,0.074
14,0.435
4,0.029
14,1.074
14,0.159
14,0.181
6,0.544
6,0.451
6,0.303
6,0.767
6,0.126
6,0.993
6,0.044
6,0.662
6,0.075
6,0.183
6,0.141
6,0.111
6,0.537
6,0.143
6,0.267
6,-0.0
6,0.239
6,0.181
6,0.42
6,0.043
6,0.278
6,0.123
6,0.029
6,0.028
6,0.303
6,0.372
6,0.199
6,0.014
6,0.159
6,0.2
6,0.106
6,0.109
6,0.181
6,0.042
6,0.37
6,0.623
6,0.014
6,1.784
6,0.238
6,0.368
6,0.417
6,0.014
6,0.221
6,0.059
6,0.029
6,0.163
6,0.159
6,0.801
6,1.251
6,0.347
6,0.125
6,0.076
6,0.108
6,0.214
6,0.547
6,0.629
6,0.123
6,0.635
20,0.121
20,0.497
20,0.677
20,0.124
20,0.143
20,0.126
20,0.094
20,0.045
20,0.183
20,0.543
20,0.454
20,0.456
20,0.06
20,0.329
20,0.862
20,0.343
20,0.328
20,0.759
20,0.355
20,0.87
20,0.092
20,0.35
20,0.739
20,0.733
20,0.044
20,0.312
20,0.091
20,0.183
20,0.777
20,0.323
20,0.294
20,0.278
20,0.356
20,0.198
20,0.214
7,0.327
7,0.206
7,0.685
7,0.183
7,0.383
7,-0.0
7,1.763
7,0.014
7,0.562
7,0.328
7,0.105
7,0.057
7,0.177
7,0.072
7,0.369
7,0.269
7,0.498
7,0.274
7,0.191
7,0.821
7,0.043
7,0.439
7,0.559
7,0.476
7,0.413
7,0.014
7,0.056
7,0.463
7,0.383
7,0.074
7,0.809
7,0.319
7,0.297
7,1.23
7,0.044
7,0.564
7,0.374
7,0.014
7,0.25
7,0.42
7,0.075
7,0.993
7,0.678
7,0.395
7,0.549
7,0.524
7,0.494
7,0.029
7,0.226
7,0.643
7,0.387
7,0.224
7,0.163
7,0.125
7,0.766
7,0.128
7,0.182
7,0.206
7,0.145
19,0.014
7,0.243
7,0.39
7,0.16
7,1.059
7,0.043
7,0.386
7,0.029
7,0.142
7,0.141
2,1.024
7,0.106
7,0.239
7,0.014
7,1.075
7,0.194
7,0.014
7,0.059
7,0.058
7,1.115
13,0.29
7,0.075
7,0.219
7,0.743
7,0.742
7,0.394
7,0.327
7,0.508
7,0.076
7,0.103
7,0.154
7,2.804
7,0.141
7,0.792
8,0.014
7,0.089
7,0.493
7,1.314
7,0.662
7,0.029
7,0.67
7,0.525
7,0.241
7,0.258
7,0.227
7,0.928
7,0.391
7,1.007
7,0.073
7,0.028
7,0.961
7,0.258
13,0.413
11,0.284
11,0.111
11,0.493
11,0.652
11,0.524
11,0.043
20,0.058
4,0.288
4,0.18
4,0.09
4,0.043
4,0.058
4,0.092
4,0.305
4,0.44
4,0.014
4,0.611
4,0.476
4,0.476
4,0.089
4,0.043
4,1.251
4,0.242
4,0.029
4,0.691
4,0.882
4,0.319
1,0.505
1,0.544
1,0.058
1,0.825
1,0.684
1,0.323
1,0.736
1,0.159
1,0.398
1,0.143
1,1.14
1,0.09
1,0.178
1,0.494
1,0.202
1,0.126
1,0.52
1,0.411
1,0.368
1,0.2
1,0.089
1,0.058
1,0.059
1,0.142
1,0.24
1,0.637
1,0.058
1,-0.0
1,0.043
1,0.058
1,0.029
1,1.05
1,0.107
1,0.281
1,0.327
1,0.425
1,0.044
1,0.209
1,0.272
1,0.543
1,0.418
1,0.061
1,0.142
1,0.108
1,0.651
1,0.897
1,0.723
1,0.014
1,0.385
1,-0.0
1,0.074
1,1.907
1,-0.0
2,0.345
2,0.52
2,0.274
2,0.374
2,0.137
2,0.321
2,1.423
2,1.675
2,0.089
2,0.18
2,0.436
2,0.014
2,0.124
2,0.698
2,0.363
2,0.514
2,0.143
2,0.644
2,0.074
2,0.442
2,0.38
2,0.243
2,0.774
2,0.09
2,0.346
2,0.014
2,0.126
2,0.421
2,0.014
2,0.043
3,0.182
3,0.198
3,0.029
3,0.163
3,0.074
3,0.029
3,0.029
3,0.092
3,1.085
3,0.892
10,2.035
10,0.732
10,1.462
10,0.834
10,0.059
10,0.302
10,0.268
10,0.145
10,0.145
10,0.043
10,0.09
17,0.256
17,0.324
17,0.278
17,0.26
17,0.448
17,0.11
17,0.846
17,0.932
17,0.216
5,0.283
5,0.802
5,0.498
5,0.175
5,0.043
5,0.028
5,0.14
5,0.014
5,0.159
5,0.297
5,0.326
5,0.683
5,0.961
5,0.294
5,0.902
5,0.738
9,0.437
9,0.235
9,0.326
9,0.125
9,0.09
9,0.542
9,0.218
9,-0.0
9,0.338
9,0.441
12,0.304
9,0.126
9,0.029
9,0.199
9,0.197
9,0.058
9,0.772
9,0.392
9,0.321
9,0.594
9,0.223
9,0.969
12,0.029
12,0.123
12,1.099
12,0.368
12,0.029
12,0.47
12,0.204
12,0.014
12,0.014
12,0.285
12,0.179
12,-0.0
12,0.625
12,0.569
12,0.526
12,0.635
12,0.322
12,0.242
12,0.143
12,0.045
12,0.014
12,0.396
12,0.139
12,0.073
12,0.657
12,1.431
12,1.399
12,0.682
12,0.457
12,0.65
12,0.126
12,0.999
12,0.325
12,0.221
12,1.471
13,0.395
13,0.029
13,0.014
13,0.028
13,0.666
13,0.257
13,0.211
13,0.866
13,0.108
13,0.249
13,0.158
13,0.196
13,0.044
13,0.559
13,0.419
13,0.163
13,0.218
13,0.644
13,0.178
13,0.818
16,0.014
16,0.075
16,0.358
1,1.348
1,0.014
1,0.492
1,0.553
1,0.368
1,1.443
1,1.069
1,0.573
1,0.438
1,0.043
1,0.222
1,0.464
1,0.09
1,0.074
1,0.221
1,0.145
1,0.44
1,1.771
1,0.389
1,0.359
1,0.143
1,0.48
1,0.014
1,0.028
1,0.283
1,0.043
1,0.06
1,0.263
1,-0.0
1,1.576
1,0.093
1,0.161
1,0.52
1,0.443
1,0.044
1,0.091
1,0.059
1,0.286
1,0.182
1,0.842
1,0.416
12,1.067
1,0.774
1,0.819
1,0.239
1,0.393
1,0.639
1,0.124
1,-0.0
14,0.199
1,0.87
1,-0.0
1,0.202
12,0.71
1,0.264
1,0.203
1,0.239
1,1.494
1,0.029
1,0.303
1,0.608
1,0.483
1,0.028
1,1.586
1,0.436
1,0.695
1,0.635
1,0.142
1,0.122
1,0.364
1,0.108
1,0.829
1,0.464
1,0.426
1,0.28
1,0.2
1,0.076
1,0.219
1,0.568
1,1.294
1,0.738
1,0.043
1,0.702
1,0.179
1,0.597
1,0.488
1,0.058
1,0.091
1,0.142
1,0.255
1,0.072
1,0.107
1,0.444
1,0.445
1,0.324
1,0.592
1,1.025
1,0.074
1,0.073
1,0.295
1,0.175
1,0.328
1,0.709
1,0.277
1,-0.0
1,0.412
1,0.257
1,1.256
1,0.342
1,0.162
1,0.366
1,0.254
1,0.216
1,0.549
23,0.117
1,0.866
1,0.092
1,0.252
1,0.028
1,1.022
1,0.607
1,0.34
1,0.165
1,0.441
1,0.217
1,0.523
1,0.014
1,0.043
1,0.315
1,0.49
1,0.351
1,1.631
1,0.342
1,0.014
1,0.196
1,0.346
1,0.411
1,0.141
1,0.347
1,1.39
1,0.058
1,0.472
1,0.507
1,0.126
1,0.123
1,0.819
1,0.216
1,0.919
1,0.093
1,0.706
1,0.77
1,-0.0
1,0.193
1,0.94
1,0.573
1,0.106
1,0.297
1,0.971
1,0.142
1,0.028
1,0.057
1,0.123
1,0.381
1,0.074
1,0.533
2,0.435
2,0.059
2,0.386
2,0.162
2,0.296
2,0.178
2,0.713
2,0.142
2,1.092
2,0.566
2,0.216
2,0.373
2,0.314
2,0.764
2,0.143
2,0.682
2,0.181
2,0.142
2,0.526
2,0.494
2,0.387
2,1.022
2,0.395
2,0.164
2,0.346
2,0.194
2,0.505
2,0.043
2,0.28
2,0.196
2,0.256
2,0.088
2,0.199
2,0.211
15,0.179
4,0.074
2,0.791
2,0.539
2,0.124
2,0.043
2,0.242
2,0.367
2,0.126
2,0.044
2,1.268
2,0.275
2,0.201
2,0.296
2,0.234
2,0.458
2,0.043
2,1.408
2,0.043
2,0.993
2,0.473
2,0.108
2,0.141
2,0.902
2,0.299
2,0.06
2,0.044
2,0.624
2,0.197
2,0.014
2,0.014
2,0.526
2,0.74
2,0.044
2,1.13
2,0.076
2,0.347
2,0.044
2,0.748
2,0.241
2,0.853
2,0.014
2,0.091
2,0.631
2,0.257
2,0.203
2,0.109
2,0.091
2,0.322
2,0.416
2,0.277
2,0.218
2,0.301
2,0.161
2,0.184
2,0.043
2,0.485
2,0.719
2,0.18
2,0.259
2,0.158
2,0.159
2,0.105
12,0.362
2,0.546
2,0.627
2,0.127
2,0.422
2,0.107
2,1.365
2,0.123
2,0.215
2,0.462
2,1.127
2,0.75
2,0.882
2,0.196
2,-0.0
2,0.97
2,-0.0
2,0.16
2,0.124
2,0.141
2,0.044
2,1.458
2,1.796
2,0.443
2,0.599
2,1.091
2,0.279
2,0.928
2,0.143
2,0.107
2,1.489
2,0.059
2,0.224
2,0.475
2,0.296
2,0.143
2,0.043
2,0.421
2,0.48
2,0.074
2,0.297
2,0.043
2,0.327
2,0.162
2,0.699
2,0.242
2,0.141
2,0.216
2,0.386
2,0.14
2,1.327
2,0.198
2,0.088
2,1.136
2,0.028
2,0.254
2,-0.0
14,0.199
14,0.014
14,0.218
14,0.34
14,0.092
14,0.178
14,0.028
14,0.142
14,0.35
14,1.421
14,0.324
14,-0.0
14,0.318
14,0.773
14,0.029
14,0.105
14,0.543
14,0.161
14,0.83
6,0.342
6,0.319
6,0.217
6,0.422
6,0.059
6,0.239
6,1.857
6,0.859
6,0.281
6,1.257
6,0.214
6,0.842
6,0.109
6,0.179
6,0.468
6,0.074
6,0.014
6,0.514
6,0.238
23,0.656
6,0.526
6,0.798
12,0.975
6,0.624
6,0.219
6,0.281
6,0.014
6,0.656
6,0.336
6,0.181
6,0.201
6,0.655
6,0.465
6,0.471
6,0.162
6,0.416
6,0.196
6,0.217
6,0.297
6,0.469
6,0.284
6,0.262
6,0.864
7,0.433
7,0.555
7,0.042
7,0.141
7,1.776
7,0.075
7,1.5
7,0.743
7,1.612
7,1.612
7,0.353
7,0.669
7,0.368
7,0.107
7,0.03
7,0.059
7,0.075
7,0.769
7,0.144
7,0.22
7,0.014
7,0.028
7,0.345
7,0.682
7,1.636
7,0.159
7,0.198
7,0.901
19,0.265
16,0.305
16,0.656
16,0.37
16,0.043
16,0.029
16,1.307
16,0.028
16,0.139
16,1.182
16,0.232
16,1.065
16,0.505
16,0.202
16,0.302
16,0.142
16,0.043
16,0.462
11,0.453
11,0.094
11,0.06
11,0.412
11,0.029
11,0.014
11,1.575
11,0.029
11,0.221
11,0.257
11,0.28
11,0.182
11,0.059
11,0.38
11,0.439
11,0.077
11,0.77
11,0.078
11,0.748
11,1.122
11,0.852
11,0.312
11,0.607
11,0.186
13,0.182
11,0.265
11,0.075
11,0.204
11,0.178
11,0.57
11,0.123
11,0.512
11,0.203
11,0.503
11,0.302
11,0.218
11,0.348
11,0.853
11,0.788
11,0.014
11,0.747
11,0.434
11,0.028
11,0.075
11,0.688
11,1.264
11,0.161
11,0.175
11,0.236
11,0.33
11,1.511
11,2.253
11,0.073
11,0.965
11,0.664
11,0.058
11,0.583
11,0.853
11,0.791
11,0.261
11,0.059
11,0.402
11,0.257
11,0.162
11,0.546
11,0.306
11,1.009
11,0.029
11,0.602
11,0.219
11,0.324
11,0.843
11,0.523
11,0.108
11,0.125
11,0.059
11,0.221
11,0.143
11,0.451
11,0.091
11,0.014
11,0.419
18,0.236
18,0.089
18,0.484
18,0.127
18,0.703
18,0.198
18,0.664
18,0.058
18,0.836
18,0.763
18,0.014
18,0.923
18,0.014
18,0.693
18,0.503
18,0.464
18,0.18
18,0.623
18,0.317
18,0.029
18,0.213
18,0.202
18,0.218
18,0.029
18,0.161
18,0.014
18,0.014
12,0.057
18,1.854
18,0.777
18,0.775
18,0.177
18,-0.0
18,0.176
18,0.259
18,0.608
18,2.028
8,0.677
8,0.196
8,0.163
8,0.092
8,0.074
8,0.22
8,0.527
8,0.059
7,0.144
8,0.239
8,0.302
8,1.149
8,0.123
8,0.299
