CHR,P
18,0.751
18,0.126
18,0.251
18,0.376
15,4.45
19,0.275
19,0.775
19,0.9
19,0.525
19,0.4
19,0.65
22,1.089
22,1.339
13,1.135
10,2.117
10,2.242
10,2.367
10,2.492
10,0.194
10,0.069
6,2.446
6,2.321
6,2.696
6,2.821
6,2.196
6,2.946
6,2.071
10,0.444
1,0.238
1,0.363
1,0.863
1,0.738
1,0.488
1,0.988
1,0.613
1,3.183
1,3.433
1,3.058
9,2.146
9,2.521
9,2.646
9,2.021
9,2.396
9,2.271
9,2.896
9,2.771
10,0.115
18,0.45
5,0.8
5,0.55
5,0.675
5,0.925
18,2.116
18,2.741
18,2.491
8,4.206
8,4.706
18,2.866
18,2.616
18,2.241
22,0.407
22,0.282
15,4.665
9,0.7
3,2.498
3,2.373
3,2.248
3,2.998
3,2.623
3,2.123
4,0.579
4,0.704
4,0.829
3,2.748
4,0.954
10,2.957
10,2.332
10,2.457
10,2.082
10,2.207
10,2.832
12,1.68
22,1.073
16,1.886
7,0.17
14,0.002
8,0.559
8,0.684
8,0.809
8,0.934
15,0.003
18,2.081
18,2.456
18,2.331
18,2.206
13,0.17
18,2.581
15,1.31
15,1.56
15,1.185
15,1.06
15,1.435
15,1.685
15,1.81
3,2.213
3,2.338
3,2.463
3,2.963
3,2.088
3,2.588
3,2.838
19,1.247
19,1.747
19,1.997
19,1.122
19,1.872
19,1.497
19,1.372
19,1.622
8,1.175
8,1.425
8,1.8
8,1.3
8,1.05
8,1.55
8,1.675
8,1.925
17,1.764
2,0.942
2,0.817
2,0.692
2,0.567
15,1.158
15,1.408
15,1.283
15,1.533
15,1.658
15,1.908
15,1.783
21,3.116
12,1.162
5,1.489
16,4.353
11,2.337
11,2.587
11,2.087
11,2.837
11,2.712
10,2.075
10,2.575
11,2.212
11,2.462
12,1.362
12,1.112
13,3.957
6,0.547
6,0.672
3,2.178
3,2.428
3,2.803
3,2.053
3,2.678
3,2.303
3,2.553
6,0.797
22,3.052
10,4.455
8,1.015
8,1.64
8,1.39
8,1.14
8,1.89
8,1.265
8,1.765
1,2.201
1,2.451
1,2.076
1,2.326
1,2.576
1,2.951
1,2.826
1,2.701
21,3.206
21,3.706
21,3.331
9,4.484
9,4.609
18,0.592
18,0.717
18,0.842
18,0.967
16,4.568
9,0.263
9,0.388
9,0.513
9,0.138
9,0.638
9,0.888
9,0.763
12,1.452
12,1.577
12,1.827
12,1.077
7,0.113
17,0.262
17,0.137
17,0.887
17,0.512
20,1.367
20,1.117
20,1.492
20,1.242
20,1.867
10,0.634
10,0.884
20,1.617
20,1.742
16,1.014
16,1.264
16,1.639
16,1.139
16,1.389
16,1.764
16,1.514
16,1.889
22,3.392
7,0.159
7,0.034
10,0.824
10,0.699
10,0.574
10,0.949
1,2.541
1,2.166
1,2.291
1,2.916
1,2.041
1,2.666
1,2.791
1,2.416
7,0.057
21,0.726
21,0.476
21,0.851
21,0.601
21,0.351
21,0.976
9,1.629
9,1.004
9,0.23
9,1.129
9,1.254
9,1.504
9,1.754
9,1.879
9,1.379
20,1.186
14,0.261
14,0.511
7,0.08
14,0.636
14,0.136
14,0.386
14,0.886
14,0.761
3,0.689
3,0.939
3,0.564
3,0.814
6,1.378
5,0.305
5,0.43
5,0.18
6,1.003
6,1.253
6,1.503
6,1.628
14,2.504
16,0.332
16,0.457
15,3.273
15,3.023
15,3.148
19,0.992
7,0.251
7,0.376
7,0.126
7,0.751
7,0.501
7,0.626
7,0.876
10,1.065
10,1.44
10,1.315
10,1.565
10,1.69
10,4.385
10,4.51
10,4.635
11,0.448
1,2.381
1,2.006
1,2.506
1,2.131
1,2.256
1,2.631
1,2.881
1,2.756
7,0.024
14,1.252
14,1.127
14,0.228
9,4.039
7,0.047
14,1.002
14,1.377
14,1.502
14,1.627
14,1.752
19,0.119
19,0.619
5,0.147
10,0.02
12,3.325
12,3.2
12,3.075
18,1.939
18,1.564
18,1.314
18,1.439
18,1.189
18,1.689
18,1.064
18,1.814
19,0.839
19,0.589
19,0.714
19,3.659
20,1.887
19,0.246
19,0.746
20,1.387
8,0.11
22,1.406
16,1.733
16,1.983
14,1.877
8,0.008
22,3.154
22,3.029
14,0.07
14,0.195
14,0.32
14,0.445
8,0.156
8,0.031
14,1.314
14,1.814
8,0.054
20,0.734
12,3.165
12,3.665
12,3.415
12,3.29
18,1.029
18,1.904
18,1.654
18,1.154
18,1.404
18,1.529
15,0.508
15,0.633
8,0.077
15,0.383
15,0.758
15,0.258
15,0.883
3,1.661
3,1.286
3,1.411
3,1.911
3,1.036
3,1.161
3,1.786
3,1.536
6,0.177
6,0.427
6,0.302
14,0.213
14,0.088
20,1.141
20,1.641
8,1.906
13,2.742
13,2.367
13,2.117
13,2.992
13,2.617
13,2.078
13,2.453
13,2.578
17,0.329
17,0.454
22,2.285
22,2.535
11,1.019
11,1.144
11,1.394
11,1.269
11,1.644
11,1.519
7,1.223
7,1.098
7,1.723
7,1.848
7,1.348
7,1.598
7,1.473
7,1.973
8,0.748
8,0.498
8,0.123
14,0.625
14,0.0
14,0.125
14,0.25
14,0.375
14,0.5
14,0.875
14,0.75
1,0.658
1,0.533
1,0.908
1,0.783
21,2.189
21,2.314
21,2.939
21,2.064
21,2.814
12,0.56
12,0.81
12,0.685
12,3.63
12,0.935
12,3.255
12,3.005
13,2.03
13,2.53
13,2.655
13,2.405
13,2.155
13,2.905
13,2.28
6,0.144
3,1.001
3,1.251
3,1.876
3,1.751
3,1.376
3,1.126
3,1.626
3,1.501
22,2.25
22,2.125
22,2.0
22,2.625
22,0.202
22,0.327
22,0.452
10,3.028
22,2.375
22,2.75
6,3.232
5,4.89
1,1.149
1,1.274
1,1.024
1,1.524
1,1.399
1,1.899
1,1.649
1,1.774
13,1.865
13,1.115
13,1.615
13,1.74
4,0.022
3,0.882
3,0.632
21,2.154
21,2.279
21,2.029
21,2.404
9,3.307
9,3.182
9,3.557
15,0.317
15,0.067
15,0.192
15,0.442
4,0.045
5,1.461
5,1.336
5,1.711
5,1.086
5,1.211
5,1.586
5,1.836
5,1.961
22,1.189
22,1.314
22,1.814
22,1.064
22,1.564
22,1.439
22,1.689
22,1.939
22,0.169
16,0.962
16,0.712
16,0.837
2,4.634
2,4.009
16,0.587
22,2.84
4,1.365
4,1.74
4,0.091
4,0.216
4,1.615
4,1.24
4,1.115
4,1.49
4,1.865
4,1.99
10,0.673
10,3.243
10,3.118
10,3.493
17,2.046
17,2.546
17,2.296
21,1.064
20,3.276
20,3.151
21,1.564
9,0.702
9,0.827
9,0.952
9,0.577
9,3.147
9,3.522
9,3.397
9,3.272
11,0.068
11,0.443
11,0.193
11,0.318
2,0.612
2,0.362
2,0.487
2,0.987
2,0.862
2,0.237
2,0.737
5,1.426
5,1.176
5,1.051
5,1.551
5,1.926
13,0.238
13,0.988
13,0.738
13,0.863
16,1.662
18,3.742
19,2.017
19,2.267
19,2.767
19,2.642
19,2.142
13,0.557
13,0.682
11,0.114
13,0.932
4,0.433
4,0.183
4,0.308
12,1.975
3,3.124
13,0.807
15,2.471
22,0.687
22,0.562
22,0.937
22,0.812
20,1.308
20,1.433
20,1.058
20,1.808
20,1.183
20,1.558
11,0.16
11,0.035
20,1.683
20,1.933
14,0.95
14,0.7
14,0.825
14,0.575
13,0.437
13,0.187
13,0.062
2,1.603
2,1.228
2,0.204
2,1.478
2,1.103
2,1.728
2,1.353
2,1.978
2,1.853
15,0.05
11,0.058
7,1.875
7,1.75
9,1.692
11,3.498
12,2.648
12,2.148
10,2.48
10,2.605
10,2.73
11,0.081
12,2.398
10,2.816
10,2.691
12,2.898
13,0.099
13,0.224
18,0.262
7,3.01
7,3.26
7,3.135
18,0.616
3,3.339
2,2.753
11,0.377
11,0.627
11,0.252
11,0.502
11,0.127
11,0.877
11,0.752
12,1.938
17,0.584
17,0.834
17,0.959
18,0.153
20,1.023
1,3.112
1,3.487
1,3.237
1,3.612
12,0.042
21,0.646
21,0.771
21,0.271
16,2.159
16,2.409
16,2.534
16,2.034
16,2.284
18,0.229
12,2.363
12,2.238
12,2.113
12,2.488
12,0.065
12,0.315
12,0.19
12,0.44
12,2.613
12,2.988
13,1.513
14,0.021
3,0.484
3,0.734
3,0.359
3,0.859
3,0.984
3,0.609
12,1.459
12,1.584
10,1.103
10,1.478
10,1.228
10,1.853
10,1.603
10,1.728
10,1.978
12,1.045
12,1.67
12,1.545
10,2.011
10,2.261
10,2.636
10,2.886
10,2.136
10,2.511
10,2.386
12,0.111
15,2.4
7,0.546
7,0.671
7,0.796
7,0.921
10,0.086
10,0.211
12,1.192
12,1.692
1,3.577
1,3.202
1,3.077
1,3.452
21,1.012
13,1.053
21,1.887
21,1.512
21,1.262
21,1.137
21,1.387
9,2.29
9,2.165
9,2.04
9,2.79
9,2.415
9,2.665
9,2.54
9,2.915
12,0.157
12,0.032
15,0.572
12,2.953
12,2.078
12,2.453
12,2.203
12,2.828
12,2.578
12,2.703
12,2.328
15,0.697
12,0.055
21,3.687
14,0.011
19,0.259
19,0.134
12,0.078
19,0.759
19,0.884
19,0.634
19,0.384
19,0.509
22,1.448
10,2.101
10,2.226
10,2.351
10,2.726
10,0.303
10,0.178
6,2.305
6,2.93
6,2.055
6,2.555
6,2.43
6,2.18
6,2.805
6,2.68
1,0.347
1,0.472
1,0.847
1,0.597
1,0.972
1,0.722
1,3.542
1,3.042
10,0.851
10,0.726
10,0.601
21,0.33
21,0.455
15,1.062
15,1.312
15,1.687
15,1.187
15,1.812
15,1.562
15,1.437
15,1.937
9,2.255
7,0.396
7,0.896
7,0.646
9,2.13
9,2.63
9,2.005
9,2.755
9,2.38
9,2.505
13,0.016
20,2.359
20,2.484
20,2.609
5,0.909
5,0.659
5,0.784
5,0.534
5,1.729
5,1.854
5,1.979
13,0.039
16,0.686
16,0.561
16,0.811
16,0.936
8,4.19
8,4.315
18,2.225
18,2.975
18,2.1
18,2.35
18,2.6
19,0.101
19,0.226
13,0.312
3,2.107
3,2.857
3,2.232
4,0.813
3,2.357
3,2.482
3,2.732
4,0.688
4,0.563
4,0.938
10,0.145
10,2.191
10,2.066
10,2.441
10,2.941
10,2.316
10,2.566
15,0.018
16,1.888
16,1.138
12,2.161
8,0.815
20,0.164
13,0.108
11,2.641
11,2.016
11,2.391
8,0.543
8,0.668
8,0.918
8,0.793
11,2.891
11,2.266
11,2.141
20,0.957
20,0.582
20,0.832
20,0.707
15,0.685
15,0.56
15,0.935
15,0.81
16,4.372
17,0.127
17,0.377
17,0.502
17,0.752
17,0.877
17,0.627
17,0.252
18,2.065
18,2.19
18,2.315
18,2.44
13,0.154
18,2.815
20,0.085
15,1.044
7,2.118
7,2.618
7,2.743
7,2.868
7,2.243
7,2.368
3,2.072
3,2.197
3,2.822
3,2.322
3,2.447
3,2.572
3,2.947
3,2.697
19,0.649
13,0.052
14,1.59
22,3.071
22,3.446
20,0.381
20,0.881
13,0.075
20,0.256
20,0.506
20,0.131
20,0.631
8,1.409
8,1.534
8,1.034
8,1.659
8,1.284
8,1.159
8,1.909
1,2.345
1,2.845
1,2.97
1,2.72
1,2.47
1,2.595
1,2.22
1,2.095
21,1.847
21,1.347
11,2.696
11,2.321
11,2.571
11,2.446
11,2.071
11,2.196
11,2.821
12,1.221
12,1.096
12,1.721
12,1.846
13,3.691
6,0.281
3,2.162
3,2.662
3,2.287
3,2.037
3,2.787
3,2.537
3,2.412
3,2.912
6,0.906
15,0.798
17,0.933
17,0.558
17,0.683
17,0.808
20,0.098
14,1.844
20,0.223
20,0.48
9,0.018
20,0.355
9,0.076
11,0.188
20,0.264
15,1.205
15,1.705
1,2.685
1,2.935
1,2.435
1,2.81
1,2.06
1,2.56
1,2.185
1,2.31
21,3.065
21,3.565
18,0.826
18,0.701
18,0.576
18,0.951
9,0.122
9,0.497
9,0.247
9,0.372
9,0.622
9,0.872
9,0.997
9,0.747
11,0.1
12,1.311
12,1.061
12,1.811
19,3.588
16,1.248
16,1.498
16,0.099
16,1.748
3,4.07
9,0.043
16,1.598
14,1.367
10,1.334
10,1.584
10,1.084
10,1.709
10,1.209
10,1.959
10,1.459
7,0.143
10,1.834
21,2.059
1,2.65
1,2.15
1,2.775
1,2.525
1,2.275
1,2.4
1,2.9
1,2.025
21,0.835
10,1.93
21,0.585
21,0.71
21,0.96
21,3.655
9,1.613
9,1.113
9,0.089
9,0.214
9,1.863
9,1.488
9,1.238
9,1.363
9,1.988
9,1.738
15,4.27
21,1.15
21,1.65
5,0.289
5,0.414
19,3.428
19,3.553
16,0.441
16,0.066
16,0.191
16,0.316
15,3.007
19,3.053
7,0.485
7,0.235
7,0.36
7,0.86
7,0.61
7,0.735
7,0.985
10,1.424
10,1.049
10,1.174
10,1.674
10,1.549
5,1.218
19,0.676
19,0.801
19,0.926
21,0.243
21,0.368
21,0.868
21,0.993
21,0.743
16,0.112
11,0.672
11,0.547
11,0.797
11,0.922
14,1.361
14,0.212
14,0.087
14,1.736
14,1.861
14,1.236
14,1.111
14,1.611
19,1.701
2,0.466
2,0.341
22,2.056
22,2.306
12,3.934
12,3.684
12,3.184
12,3.434
12,3.309
16,0.158
16,0.033
18,1.048
18,1.798
18,1.548
18,1.173
17,3.163
18,1.423
19,0.823
19,3.768
22,0.972
19,0.029
11,1.538
11,1.038
11,1.788
11,1.288
11,1.163
11,1.663
11,1.413
11,1.913
14,0.429
14,0.179
14,0.304
17,0.096
17,0.221
13,1.48
13,1.98
13,1.73
5,0.848
5,0.473
5,0.973
5,0.723
5,0.348
5,0.598
3,0.747
3,0.247
5,0.002
3,0.372
3,0.622
3,0.997
21,2.083
17,1.553
16,3.695
16,3.195
17,1.484
17,0.017
12,3.024
13,2.049
13,2.799
13,2.299
13,2.549
13,2.424
13,2.674
13,2.174
22,1.179
22,1.679
22,1.804
22,1.054
22,1.929
22,1.304
22,1.429
22,1.554
3,1.52
3,1.145
3,1.27
3,1.02
3,1.645
3,1.395
3,1.77
3,1.895
6,0.411
6,0.286
17,0.04
22,2.269
22,2.144
22,2.019
17,0.188
17,0.063
17,0.438
10,3.047
17,0.313
11,1.003
11,1.128
11,1.378
11,1.753
11,1.253
11,1.628
3,0.013
7,1.082
7,1.207
7,1.707
7,1.832
7,1.457
7,1.332
7,1.582
7,1.957
8,0.482
8,0.357
7,2.617
7,2.242
7,2.992
1,0.392
1,0.517
1,0.267
1,0.642
1,0.892
1,0.767
21,2.048
21,2.173
21,2.673
21,2.423
21,2.923
9,3.201
9,3.826
17,0.109
12,0.919
12,0.669
6,0.009
12,0.794
12,0.544
12,3.364
12,3.114
12,3.239
13,2.014
13,2.264
13,2.389
13,2.139
13,2.639
3,0.463
3,0.338
6,0.6
6,0.975
22,0.038
17,0.03
17,0.155
19,2.566
20,0.57
20,0.82
20,0.945
20,0.695
22,2.234
22,0.186
22,0.311
22,0.436
10,3.012
10,3.262
10,3.887
10,3.387
22,0.061
6,3.091
6,3.216
1,1.133
1,1.008
1,1.258
1,0.234
1,1.508
1,1.883
1,1.758
1,1.383
1,1.633
16,4.47
20,0.026
21,2.013
21,2.888
21,2.138
21,2.263
21,2.388
9,3.041
9,3.291
20,2.139
20,2.264
15,0.176
15,0.426
15,0.301
20,2.014
20,2.514
20,2.764
20,2.639
22,0.107
5,1.07
5,1.57
5,1.445
5,1.82
5,1.32
6,0.97
5,1.195
6,0.345
6,0.595
6,0.47
6,0.72
7,1.615
7,1.74
12,2.951
18,3.136
15,3.017
15,3.392
15,3.142
18,3.636
18,3.386
18,3.011
15,2.24
15,2.115
15,2.74
15,2.49
15,2.365
15,2.615
15,2.865
16,0.696
16,0.571
16,0.821
4,1.224
4,1.849
4,1.724
4,1.099
4,1.599
4,1.349
4,1.474
4,1.974
10,0.532
10,0.657
10,0.782
1,0.451
1,0.201
1,0.326
22,0.051
22,0.074
9,3.131
9,3.006
9,3.506
9,3.256
2,1.247
2,1.497
2,1.997
2,1.747
2,1.122
2,1.372
2,1.622
2,1.872
14,3.651
2,0.971
2,0.346
2,0.471
2,0.846
2,0.596
2,0.721
5,1.16
5,1.035
5,1.535
5,1.285
5,1.41
5,1.785
18,3.101
18,3.351
18,3.726
18,3.976
19,2.501
19,2.001
13,0.791
13,0.666
7,3.029
13,0.916
4,0.292
4,0.417
13,0.541
15,2.455
15,2.58
15,2.205
15,2.33
10,1.968
10,1.718
8,1.498
8,1.998
20,1.542
20,1.042
20,1.292
20,1.167
11,0.144
20,1.417
20,1.667
20,1.917
5,2.221
5,2.096
2,1.587
2,1.087
2,1.712
2,1.462
2,1.337
2,1.212
2,1.837
2,1.962
11,3.107
12,2.632
12,2.507
12,2.757
12,2.382
12,2.257
12,2.132
12,2.007
12,2.882
18,0.371
18,0.746
18,0.121
18,0.621
18,0.246
3,3.698
3,3.448
3,3.948
14,1.541
17,1.969
17,1.719
17,1.219
17,1.094
17,1.469
17,1.344
17,1.594
17,1.844
11,0.236
11,0.361
11,0.611
11,0.736
11,0.486
11,0.986
11,0.861
14,1.493
17,0.818
17,0.693
17,0.943
20,1.257
20,1.632
10,0.591
9,0.005
1,3.221
1,3.096
1,3.471
14,2.21
15,1.052
15,1.427
15,1.177
15,1.302
15,1.552
15,1.138
15,1.263
15,1.677
15,1.802
15,1.763
15,1.888
16,2.393
16,2.018
16,2.143
16,2.268
16,2.768
16,2.643
12,2.347
12,2.972
12,2.722
5,1.219
5,1.844
5,1.969
12,0.299
12,0.174
12,0.424
12,2.222
20,1.674
3,0.593
3,0.968
3,0.718
3,0.843
15,1.481
17,1.059
17,1.434
17,1.559
16,1.128
16,1.253
16,1.003
16,1.378
10,2.245
10,2.495
10,2.37
10,2.995
10,2.87
10,2.745
10,2.12
7,0.405
7,0.28
7,0.53
7,0.905
7,0.655
7,0.78
1,3.061
1,3.186
21,1.371
15,2.635
15,2.135
21,0.222
21,0.097
21,1.621
21,1.496
9,2.149
9,2.399
9,2.774
9,2.649
9,2.899
9,2.024
9,2.274
9,2.524
12,0.141
19,0.072
15,0.55
15,0.675
15,0.8
15,0.925
10,0.989
10,0.489
10,0.364
10,0.864
18,2.369
18,2.619
18,2.244
18,2.119
18,2.994
18,2.744
15,4.418
7,5.117
19,0.618
19,0.368
19,0.993
19,0.743
19,0.493
19,0.868
19,0.118
19,0.243
22,1.057
10,2.71
10,2.085
10,2.835
10,2.335
10,0.412
10,0.287
6,2.414
6,2.039
6,2.289
6,2.789
6,2.664
6,2.164
6,2.539
1,0.706
1,0.831
1,0.581
1,0.956
1,3.151
1,3.526
17,1.806
21,0.189
21,0.314
21,0.439
21,0.064
21,1.962
12,0.358
9,2.614
9,2.864
9,2.239
9,2.114
9,2.489
9,2.739
9,2.364
9,2.989
10,1.833
15,1.172
15,1.047
5,0.768
5,0.268
5,0.393
5,0.893
5,0.518
5,0.643
11,1.879
14,2.523
14,2.234
14,2.359
14,2.734
10,0.01
14,2.609
16,0.92
16,0.545
16,0.795
16,0.67
18,2.084
18,2.584
18,2.209
19,0.21
7,0.464
7,0.339
3,2.091
3,2.841
3,2.341
3,2.591
3,2.466
3,2.716
3,2.966
3,2.216
10,2.3
10,2.55
10,2.925
10,2.05
10,2.175
10,2.675
10,2.425
8,0.402
8,0.277
8,0.652
8,0.527
8,0.777
8,0.902
22,0.248
22,0.748
13,3.46
7,2.227
7,2.102
7,2.352
7,2.477
7,2.602
7,2.727
3,2.056
3,2.431
3,2.806
3,2.931
3,2.181
3,2.681
3,2.306
3,2.556
19,2.589
22,0.875
14,1.982
14,1.857
14,1.732
19,2.568
19,2.068
19,2.818
19,2.443
19,2.943
20,0.365
20,0.865
20,0.24
20,0.99
20,0.49
20,0.74
20,0.615
8,1.018
8,1.143
8,1.268
8,1.643
8,1.518
8,1.768
8,1.393
1,2.454
1,2.954
1,2.329
1,2.704
1,2.579
1,2.829
1,2.079
1,2.204
9,4.487
16,1.001
16,1.626
16,1.126
16,1.501
16,1.751
16,1.376
12,1.455
12,1.705
12,1.83
12,1.205
12,1.33
12,1.955
12,1.08
12,1.58
13,3.05
13,3.675
13,3.8
6,0.64
6,0.39
6,0.265
6,0.515
6,0.14
6,0.765
6,0.89
18,2.413
18,2.288
3,0.839
18,2.538
8,1.886
17,0.542
17,0.917
17,0.667
17,0.792
20,0.207
22,3.395
13,2.847
13,2.722
10,4.298
10,4.673
8,0.336
8,0.461
1,2.544
1,2.294
1,2.669
1,2.169
1,2.044
1,2.794
1,2.419
1,2.919
14,0.605
14,0.355
14,0.73
6,0.007
21,3.424
16,4.411
9,0.606
9,0.481
9,0.356
9,0.981
9,0.856
9,0.731
12,1.42
12,1.17
12,1.295
12,1.795
6,1.256
6,1.131
6,0.232
6,1.006
6,1.631
6,1.381
6,1.756
6,1.506
6,1.881
19,3.697
19,3.447
22,0.915
22,0.665
22,0.54
22,0.79
22,3.36
10,1.443
10,1.068
10,1.193
4,0.462
4,0.337
10,1.693
10,1.318
10,1.568
10,1.943
10,1.818
18,1.45
18,1.575
22,0.232
1,2.259
1,2.134
1,2.509
1,2.384
1,2.884
1,2.009
1,2.634
1,2.759
6,0.817
21,0.694
21,0.944
13,1.47
13,1.22
13,1.095
13,1.97
13,1.345
9,1.097
3,0.362
3,0.737
3,0.987
3,0.612
3,0.862
9,1.597
9,1.347
9,4.167
9,1.472
22,0.394
22,0.519
22,0.644
22,0.769
22,0.894
13,1.859
22,1.294
22,1.169
22,1.044
22,1.544
22,1.419
22,1.919
19,3.412
22,1.669
16,0.3
16,0.175
16,0.425
7,0.344
7,0.469
7,0.719
7,0.969
7,0.844
7,0.594
10,1.408
10,1.533
10,1.158
10,1.033
10,1.283
10,1.783
17,2.401
17,2.026
17,2.276
17,2.526
20,3.631
22,1.874
11,0.656
11,0.281
11,0.531
11,0.906
11,0.781
11,0.406
14,1.22
14,1.47
14,1.345
14,1.095
14,1.72
14,1.595
2,0.325
2,0.45
2,0.2
13,0.593
13,0.968
13,0.718
13,0.843
12,3.168
12,3.793
12,3.418
12,3.293
16,0.142
18,1.157
18,1.032
18,1.657
18,1.907
4,0.646
4,0.396
4,0.771
4,0.521
4,0.271
4,0.896
7,1.21
7,1.71
7,1.46
7,1.085
7,1.585
7,1.335
11,1.022
11,1.147
11,1.272
11,1.647
11,1.772
11,1.897
11,1.397
11,1.522
14,0.288
14,0.413
2,0.167
22,0.623
5,0.582
5,0.707
5,0.957
5,0.832
8,1.901
7,0.705
7,0.955
7,0.58
21,2.067
21,2.192
16,3.054
7,1.855
12,3.258
12,3.008
13,2.033
13,2.158
13,2.533
13,2.283
13,2.408
13,2.658
10,2.46
10,2.21
10,2.96
3,1.379
3,1.254
3,0.23
3,1.129
3,1.004
3,1.754
3,1.504
3,1.879
3,1.629
22,0.64
22,2.253
22,2.003
22,2.378
22,2.628
17,0.172
17,0.297
17,0.422
10,3.156
10,3.031
10,3.531
10,3.281
20,1.906
8,4.172
8,0.591
8,0.716
8,0.841
8,0.966
5,4.643
20,1.596
21,2.157
12,0.403
1,0.024
12,0.778
12,0.278
12,0.903
12,0.528
12,0.653
3,0.322
3,0.197
3,0.447
12,0.539
1,0.047
22,2.593
22,2.343
10,1.333
4,1.118
4,1.868
4,1.368
4,1.243
4,1.618
4,1.493
4,1.993
4,1.743
10,1.208
10,3.246
10,3.371
20,1.66
1,1.117
1,1.242
1,0.218
1,0.093
1,1.992
1,1.617
1,1.492
1,1.367
1,1.867
1,1.742
20,1.85
15,1.821
15,1.321
21,2.122
21,2.372
21,2.497
9,3.4
15,0.41
15,0.285
3,0.164
5,1.179
6,0.579
6,0.829
6,0.704
6,0.954
5,1.804
5,1.304
5,1.054
5,1.679
5,1.429
13,0.006
22,1.796
18,3.12
19,2.145
19,2.77
19,2.27
15,1.948
19,2.645
19,2.02
15,2.099
1,0.037
15,2.224
15,2.349
15,2.724
15,2.599
4,1.208
4,1.583
4,1.833
4,1.708
4,1.083
4,1.333
4,1.458
4,1.958
10,0.891
10,0.516
10,0.266
10,3.086
10,3.211
10,3.711
1,0.185
1,0.435
1,0.06
1,0.31
17,0.709
2,1.356
2,1.231
2,1.106
2,1.606
2,1.481
2,1.856
2,1.981
2,1.731
5,0.809
22,0.604
19,2.235
19,2.36
19,2.485
19,2.11
19,2.735
13,0.9
13,0.775
7,3.013
13,0.275
13,0.4
13,0.525
13,0.65
3,3.092
20,1.526
20,1.026
20,1.151
20,1.401
20,1.651
20,1.776
20,1.901
20,1.276
22,3.328
22,3.203
1,3.615
1,3.99
1,3.24
2,1.196
2,1.446
2,1.071
2,1.946
2,1.571
2,1.321
2,1.696
2,1.821
21,4.495
16,2.287
16,2.162
16,2.037
16,2.662
16,2.412
16,2.537
12,2.116
12,2.491
12,2.991
12,2.616
12,2.366
12,2.241
12,2.866
12,2.741
13,1.266
13,1.016
13,1.516
18,0.355
18,0.605
22,2.338
22,1.558
12,0.425
17,1.203
17,1.453
17,1.078
17,1.578
16,1.371
13,2.877
13,2.502
16,1.871
17,1.828
17,1.328
11,0.345
11,0.845
11,0.595
11,0.47
11,0.72
11,0.97
1,3.205
1,3.705
1,3.08
1,3.455
1,3.33
1,2.477
1,2.977
1,2.852
21,1.452
9,2.043
9,2.168
9,2.293
9,2.418
9,2.918
9,2.668
9,2.543
16,2.627
16,2.377
16,2.127
16,1.998
16,2.752
16,2.002
12,2.206
4,3.405
4,3.03
4,3.28
12,2.081
12,2.581
12,2.831
12,2.331
12,2.706
12,2.956
3,0.827
3,0.702
3,0.577
3,0.952
17,1.859
17,1.359
17,1.418
17,1.043
17,1.168
17,1.668
17,1.793
17,1.293
17,1.918
10,2.479
10,2.354
10,2.104
10,2.229
10,2.604
10,2.979
10,2.729
1,3.045
1,3.42
1,3.545
21,1.23
21,1.48
21,0.206
21,1.355
21,1.73
18,0.289
18,0.414
9,2.258
9,2.008
9,2.133
9,2.508
9,0.46
9,0.335
9,2.633
9,2.758
9,2.383
18,3.405
18,3.155
18,3.28
18,3.03
3,1.206
3,1.081
21,0.7
21,0.825
12,4.361
12,2.364
12,2.864
18,2.228
14,0.822
14,0.572
14,0.697
14,0.947
18,2.478
18,2.103
18,2.353
18,2.853
18,2.978
19,0.977
19,0.602
19,0.727
19,0.477
19,0.852
19,0.352
22,1.541
22,1.041
22,1.291
7,0.231
10,2.444
10,2.819
10,2.194
10,2.694
10,2.069
10,2.944
10,2.319
10,2.569
1,0.69
1,0.815
1,0.565
1,0.94
21,0.298
21,0.423
21,0.173
12,0.842
9,2.098
9,2.598
9,2.473
9,2.348
9,2.973
9,2.723
9,2.223
9,2.848
12,0.592
14,0.333
14,0.458
5,0.252
5,0.877
5,0.377
5,0.127
5,0.627
5,0.752
5,0.502
16,0.404
5,0.025
16,0.529
16,0.779
16,0.904
16,0.279
16,0.654
18,2.443
18,2.693
7,2.871
7,2.121
7,2.496
7,2.621
7,0.198
7,0.323
3,2.325
3,2.7
3,2.45
3,2.2
3,2.575
3,2.825
3,2.95
3,2.075
8,1.54
5,0.048
6,1.809
6,1.434
6,1.684
6,1.934
8,1.665
8,1.29
8,1.79
8,1.915
19,0.406
2,0.554
2,0.804
2,0.929
2,0.679
5,0.219
5,0.094
22,0.148
22,2.45
22,2.2
22,2.7
22,2.325
22,2.411
21,3.728
22,2.075
22,2.911
19,0.411
19,0.286
7,2.086
7,2.961
7,2.461
7,2.336
7,2.211
7,2.586
3,2.04
3,2.165
3,2.29
3,2.54
3,2.415
3,2.79
5,0.015
18,2.55
2,2.138
2,2.763
2,2.263
18,1.815
5,0.038
18,1.69
19,1.694
20,0.109
22,3.039
22,3.164
14,0.642
14,0.517
14,0.392
14,0.892
14,0.267
14,0.767
20,0.849
20,0.599
8,1.002
8,1.252
8,0.228
8,1.127
8,1.377
8,1.502
8,1.752
1,2.188
1,2.688
1,2.313
1,2.563
1,2.938
1,2.438
1,2.063
1,2.813
6,0.078
